=== LOG DE EXECUÇÃO DETALHADO - MIPS SIMULATOR ===
Arquivo gerado automaticamente para debug
Arquitetura: 32 bits
Entradas programadas: []
============================================================

CICLO   1: PC= 0 | LI GP, 156           | INICIANDO
CICLO 310: PC=51 | ADD R23, R2, R22     | R23 = R2 + R22 = 1 + 1 = 2
    ESTADO: R2=1, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=30, R16=5, R17=1, R18=4, R19=160, R20=20, R21=30, R22=1, R23=2, GP=156, SP=253, FP=253

CICLO 311: PC=52 | MOVE R2, R23         | INICIANDO
CICLO 312: PC=52 | MOVE R2, R23         | R2 = R23 = 2 (era 1)
CICLO 313: PC=53 | SW R2, 0(FP)         | INICIANDO
CICLO 314: PC=53 | SW R2, 0(FP)         | MEM[253] = R2 = 2
CICLO 315: PC=54 | J 36                 | INICIANDO
CICLO 316: PC=36 | J 36                 | Jump to 36
CICLO 317: PC=36 | LI R16, 5            | INICIANDO
CICLO 318: PC=36 | LI R16, 5            | R16 = 5
CICLO 319: PC=37 | LW R2, 0(FP)         | INICIANDO
CICLO 320: PC=37 | LW R2, 0(FP)         | R2 = MEM[253] = 2
    ESTADO: R2=2, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=30, R16=5, R17=1, R18=4, R19=160, R20=20, R21=30, R22=1, R23=2, GP=156, SP=253, FP=253

CICLO 321: PC=38 | SLT R17, R2, R16     | INICIANDO
CICLO 322: PC=38 | SLT R17, R2, R16     | R17 = (R2 < R16) = (2 < 5) = 1
CICLO 323: PC=39 | BEQ R17, R0, 55      | INICIANDO
CICLO 324: PC=39 | BEQ R17, R0, 55      | R17(1) == R0(0) -> Continue
CICLO 325: PC=40 | LW R2, 0(FP)         | INICIANDO
CICLO 326: PC=40 | LW R2, 0(FP)         | R2 = MEM[253] = 2
CICLO 327: PC=41 | SLL R18, R2, 2       | INICIANDO
CICLO 328: PC=41 | SLL R18, R2, 2       | R18 = R2 << 2 = 2 << 2 = 8
CICLO 329: PC=42 | ADDI R19, GP, 0      | INICIANDO
CICLO 330: PC=42 | ADDI R19, GP, 0      | R19 = R28(156) + 0 = 156 (era 160)
    ESTADO: R2=2, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=30, R16=5, R17=1, R18=8, R19=156, R20=20, R21=30, R22=1, R23=2, GP=156, SP=253, FP=253

CICLO 331: PC=43 | ADD R19, R19, R18    | INICIANDO
CICLO 332: PC=43 | ADD R19, R19, R18    | R19 = R19 + R18 = 164 + 8 = 164
CICLO 333: PC=44 | LW R20, 0(R19)       | INICIANDO
CICLO 334: PC=44 | LW R20, 0(R19)       | R20 = MEM[164] = 30
CICLO 335: PC=45 | LW R15, 1(FP)        | INICIANDO
CICLO 336: PC=45 | LW R15, 1(FP)        | R15 = MEM[254] = 30
CICLO 337: PC=46 | ADD R21, R15, R20    | INICIANDO
CICLO 338: PC=46 | ADD R21, R15, R20    | R21 = R15 + R20 = 30 + 30 = 60
CICLO 339: PC=47 | MOVE R15, R21        | INICIANDO
CICLO 340: PC=47 | MOVE R15, R21        | R15 = R21 = 60 (era 30)
    ESTADO: R2=2, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=60, R16=5, R17=1, R18=8, R19=164, R20=30, R21=60, R22=1, R23=2, GP=156, SP=253, FP=253

CICLO 341: PC=48 | SW R15, 1(FP)        | INICIANDO
CICLO 342: PC=48 | SW R15, 1(FP)        | MEM[254] = R15 = 60
CICLO 343: PC=49 | LI R22, 1            | INICIANDO
CICLO 344: PC=49 | LI R22, 1            | R22 = 1
CICLO 345: PC=50 | LW R2, 0(FP)         | INICIANDO
CICLO 346: PC=50 | LW R2, 0(FP)         | R2 = MEM[253] = 2
CICLO 347: PC=51 | ADD R23, R2, R22     | INICIANDO
CICLO 348: PC=51 | ADD R23, R2, R22     | R23 = R2 + R22 = 2 + 1 = 3
CICLO 349: PC=52 | MOVE R2, R23         | INICIANDO
CICLO 350: PC=52 | MOVE R2, R23         | R2 = R23 = 3 (era 2)
    ESTADO: R2=3, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=60, R16=5, R17=1, R18=8, R19=164, R20=30, R21=60, R22=1, R23=3, GP=156, SP=253, FP=253

CICLO 351: PC=53 | SW R2, 0(FP)         | INICIANDO
CICLO 352: PC=53 | SW R2, 0(FP)         | MEM[253] = R2 = 3
CICLO 353: PC=54 | J 36                 | INICIANDO
CICLO 354: PC=36 | J 36                 | Jump to 36
CICLO 355: PC=36 | LI R16, 5            | INICIANDO
CICLO 356: PC=36 | LI R16, 5            | R16 = 5
CICLO 357: PC=37 | LW R2, 0(FP)         | INICIANDO
CICLO 358: PC=37 | LW R2, 0(FP)         | R2 = MEM[253] = 3
CICLO 359: PC=38 | SLT R17, R2, R16     | INICIANDO
CICLO 360: PC=38 | SLT R17, R2, R16     | R17 = (R2 < R16) = (3 < 5) = 1
    ESTADO: R2=3, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=60, R16=5, R17=1, R18=8, R19=164, R20=30, R21=60, R22=1, R23=3, GP=156, SP=253, FP=253

CICLO 361: PC=39 | BEQ R17, R0, 55      | INICIANDO
CICLO 362: PC=39 | BEQ R17, R0, 55      | R17(1) == R0(0) -> Continue
CICLO 363: PC=40 | LW R2, 0(FP)         | INICIANDO
CICLO 364: PC=40 | LW R2, 0(FP)         | R2 = MEM[253] = 3
CICLO 365: PC=41 | SLL R18, R2, 2       | INICIANDO
CICLO 366: PC=41 | SLL R18, R2, 2       | R18 = R2 << 2 = 3 << 2 = 12
CICLO 367: PC=42 | ADDI R19, GP, 0      | INICIANDO
CICLO 368: PC=42 | ADDI R19, GP, 0      | R19 = R28(156) + 0 = 156 (era 164)
CICLO 369: PC=43 | ADD R19, R19, R18    | INICIANDO
CICLO 370: PC=43 | ADD R19, R19, R18    | R19 = R19 + R18 = 168 + 12 = 168
    ESTADO: R2=3, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=60, R16=5, R17=1, R18=12, R19=168, R20=30, R21=60, R22=1, R23=3, GP=156, SP=253, FP=253

CICLO 371: PC=44 | LW R20, 0(R19)       | INICIANDO
CICLO 372: PC=44 | LW R20, 0(R19)       | R20 = MEM[168] = 40
CICLO 373: PC=45 | LW R15, 1(FP)        | INICIANDO
CICLO 374: PC=45 | LW R15, 1(FP)        | R15 = MEM[254] = 60
CICLO 375: PC=46 | ADD R21, R15, R20    | INICIANDO
CICLO 376: PC=46 | ADD R21, R15, R20    | R21 = R15 + R20 = 60 + 40 = 100
CICLO 377: PC=47 | MOVE R15, R21        | INICIANDO
CICLO 378: PC=47 | MOVE R15, R21        | R15 = R21 = 100 (era 60)
CICLO 379: PC=48 | SW R15, 1(FP)        | INICIANDO
CICLO 380: PC=48 | SW R15, 1(FP)        | MEM[254] = R15 = 100
    ESTADO: R2=3, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=100, R16=5, R17=1, R18=12, R19=168, R20=40, R21=100, R22=1, R23=3, GP=156, SP=253, FP=253

CICLO 381: PC=49 | LI R22, 1            | INICIANDO
CICLO 382: PC=49 | LI R22, 1            | R22 = 1
CICLO 383: PC=50 | LW R2, 0(FP)         | INICIANDO
CICLO 384: PC=50 | LW R2, 0(FP)         | R2 = MEM[253] = 3
CICLO 385: PC=51 | ADD R23, R2, R22     | INICIANDO
CICLO 386: PC=51 | ADD R23, R2, R22     | R23 = R2 + R22 = 3 + 1 = 4
CICLO 387: PC=52 | MOVE R2, R23         | INICIANDO
CICLO 388: PC=52 | MOVE R2, R23         | R2 = R23 = 4 (era 3)
CICLO 389: PC=53 | SW R2, 0(FP)         | INICIANDO
CICLO 390: PC=53 | SW R2, 0(FP)         | MEM[253] = R2 = 4
    ESTADO: R2=4, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=100, R16=5, R17=1, R18=12, R19=168, R20=40, R21=100, R22=1, R23=4, GP=156, SP=253, FP=253

CICLO 391: PC=54 | J 36                 | INICIANDO
CICLO 392: PC=36 | J 36                 | Jump to 36
CICLO 393: PC=36 | LI R16, 5            | INICIANDO
CICLO 394: PC=36 | LI R16, 5            | R16 = 5
CICLO 395: PC=37 | LW R2, 0(FP)         | INICIANDO
CICLO 396: PC=37 | LW R2, 0(FP)         | R2 = MEM[253] = 4
CICLO 397: PC=38 | SLT R17, R2, R16     | INICIANDO
CICLO 398: PC=38 | SLT R17, R2, R16     | R17 = (R2 < R16) = (4 < 5) = 1
CICLO 399: PC=39 | BEQ R17, R0, 55      | INICIANDO
CICLO 400: PC=39 | BEQ R17, R0, 55      | R17(1) == R0(0) -> Continue
    ESTADO: R2=4, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=100, R16=5, R17=1, R18=12, R19=168, R20=40, R21=100, R22=1, R23=4, GP=156, SP=253, FP=253

CICLO 401: PC=40 | LW R2, 0(FP)         | INICIANDO
CICLO 402: PC=40 | LW R2, 0(FP)         | R2 = MEM[253] = 4
CICLO 403: PC=41 | SLL R18, R2, 2       | INICIANDO
CICLO 404: PC=41 | SLL R18, R2, 2       | R18 = R2 << 2 = 4 << 2 = 16
CICLO 405: PC=42 | ADDI R19, GP, 0      | INICIANDO
CICLO 406: PC=42 | ADDI R19, GP, 0      | R19 = R28(156) + 0 = 156 (era 168)
CICLO 407: PC=43 | ADD R19, R19, R18    | INICIANDO
CICLO 408: PC=43 | ADD R19, R19, R18    | R19 = R19 + R18 = 172 + 16 = 172
CICLO 409: PC=44 | LW R20, 0(R19)       | INICIANDO
CICLO 410: PC=44 | LW R20, 0(R19)       | R20 = MEM[172] = 50
    ESTADO: R2=4, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=100, R16=5, R17=1, R18=16, R19=172, R20=50, R21=100, R22=1, R23=4, GP=156, SP=253, FP=253

CICLO 411: PC=45 | LW R15, 1(FP)        | INICIANDO
CICLO 412: PC=45 | LW R15, 1(FP)        | R15 = MEM[254] = 100
CICLO 413: PC=46 | ADD R21, R15, R20    | INICIANDO
CICLO 414: PC=46 | ADD R21, R15, R20    | R21 = R15 + R20 = 100 + 50 = 150
CICLO 415: PC=47 | MOVE R15, R21        | INICIANDO
CICLO 416: PC=47 | MOVE R15, R21        | R15 = R21 = 150 (era 100)
CICLO 417: PC=48 | SW R15, 1(FP)        | INICIANDO
CICLO 418: PC=48 | SW R15, 1(FP)        | MEM[254] = R15 = 150
CICLO 419: PC=49 | LI R22, 1            | INICIANDO
CICLO 420: PC=49 | LI R22, 1            | R22 = 1
    ESTADO: R2=4, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R17=1, R18=16, R19=172, R20=50, R21=150, R22=1, R23=4, GP=156, SP=253, FP=253

CICLO 421: PC=50 | LW R2, 0(FP)         | INICIANDO
CICLO 422: PC=50 | LW R2, 0(FP)         | R2 = MEM[253] = 4
CICLO 423: PC=51 | ADD R23, R2, R22     | INICIANDO
CICLO 424: PC=51 | ADD R23, R2, R22     | R23 = R2 + R22 = 4 + 1 = 5
CICLO 425: PC=52 | MOVE R2, R23         | INICIANDO
CICLO 426: PC=52 | MOVE R2, R23         | R2 = R23 = 5 (era 4)
CICLO 427: PC=53 | SW R2, 0(FP)         | INICIANDO
CICLO 428: PC=53 | SW R2, 0(FP)         | MEM[253] = R2 = 5
CICLO 429: PC=54 | J 36                 | INICIANDO
CICLO 430: PC=36 | J 36                 | Jump to 36
    ESTADO: R2=5, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R17=1, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, GP=156, SP=253, FP=253

CICLO 431: PC=36 | LI R16, 5            | INICIANDO
CICLO 432: PC=36 | LI R16, 5            | R16 = 5
CICLO 433: PC=37 | LW R2, 0(FP)         | INICIANDO
CICLO 434: PC=37 | LW R2, 0(FP)         | R2 = MEM[253] = 5
CICLO 435: PC=38 | SLT R17, R2, R16     | INICIANDO
CICLO 436: PC=38 | SLT R17, R2, R16     | R17 = (R2 < R16) = (5 < 5) = 0
CICLO 437: PC=39 | BEQ R17, R0, 55      | INICIANDO
CICLO 438: PC=55 | BEQ R17, R0, 55      | R17(0) == R0(0) -> Jump to 55
CICLO 439: PC=55 | LW R15, 1(FP)        | INICIANDO
CICLO 440: PC=55 | LW R15, 1(FP)        | R15 = MEM[254] = 150
    ESTADO: R2=5, R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, GP=156, SP=253, FP=253

CICLO 441: PC=56 | OUTPUTREG R15        | INICIANDO
CICLO 442: PC=56 | OUTPUTREG R15        | OUTPUT: 150 (de R15)
CICLO 443: PC=57 | LI R24, 0            | INICIANDO
CICLO 444: PC=57 | LI R24, 0            | R24 = 0
CICLO 445: PC=58 | MOVE R2, R24         | INICIANDO
CICLO 446: PC=58 | MOVE R2, R24         | R2 = R24 = 0 (era 5)
CICLO 447: PC=59 | SW R2, 0(FP)         | INICIANDO
CICLO 448: PC=59 | SW R2, 0(FP)         | MEM[253] = R2 = 0
CICLO 449: PC=60 | LI R25, 3            | INICIANDO
CICLO 450: PC=60 | LI R25, 3            | R25 = 3
    ESTADO: R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, R25=3, GP=156, SP=253, FP=253

CICLO 451: PC=61 | LW R2, 0(FP)         | INICIANDO
CICLO 452: PC=61 | LW R2, 0(FP)         | R2 = MEM[253] = 0
CICLO 453: PC=62 | SLT R26, R2, R25     | INICIANDO
CICLO 454: PC=62 | SLT R26, R2, R25     | R26 = (R2 < R25) = (0 < 3) = 1
CICLO 455: PC=63 | BEQ R26, R0, 76      | INICIANDO
CICLO 456: PC=63 | BEQ R26, R0, 76      | R26(1) == R0(0) -> Continue
CICLO 457: PC=64 | LW R2, 0(FP)         | INICIANDO
CICLO 458: PC=64 | LW R2, 0(FP)         | R2 = MEM[253] = 0
CICLO 459: PC=65 | SLL R27, R2, 2       | INICIANDO
CICLO 460: PC=65 | SLL R27, R2, 2       | R27 = R2 << 2 = 0 << 2 = 0
    ESTADO: R3=5, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, R25=3, R26=1, GP=156, SP=253, FP=253

CICLO 461: PC=66 | ADDI R1, GP, 0       | INICIANDO
CICLO 462: PC=66 | ADDI R1, GP, 0       | R1 = R28(156) + 0 = 156 (era 0)
CICLO 463: PC=67 | ADD R1, R1, R27      | INICIANDO
CICLO 464: PC=67 | ADD R1, R1, R27      | R1 = R1 + R27 = 156 + 0 = 156
CICLO 465: PC=68 | LW R3, 0(R1)         | INICIANDO
CICLO 466: PC=68 | LW R3, 0(R1)         | R3 = MEM[156] = 10
CICLO 467: PC=69 | OUTPUTREG R3         | INICIANDO
CICLO 468: PC=69 | OUTPUTREG R3         | OUTPUT: 10 (de R3)
CICLO 469: PC=70 | LI R4, 1             | INICIANDO
CICLO 470: PC=70 | LI R4, 1             | R4 = 1
    ESTADO: R1=156, R3=10, R4=1, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, R25=3, R26=1, GP=156, SP=253, FP=253

CICLO 471: PC=71 | LW R2, 0(FP)         | INICIANDO
CICLO 472: PC=71 | LW R2, 0(FP)         | R2 = MEM[253] = 0
CICLO 473: PC=72 | ADD R5, R2, R4       | INICIANDO
CICLO 474: PC=72 | ADD R5, R2, R4       | R5 = R2 + R4 = 0 + 1 = 1
CICLO 475: PC=73 | MOVE R2, R5          | INICIANDO
CICLO 476: PC=73 | MOVE R2, R5          | R2 = R5 = 1 (era 0)
CICLO 477: PC=74 | SW R2, 0(FP)         | INICIANDO
CICLO 478: PC=74 | SW R2, 0(FP)         | MEM[253] = R2 = 1
CICLO 479: PC=75 | J 60                 | INICIANDO
CICLO 480: PC=60 | J 60                 | Jump to 60
    ESTADO: R1=156, R2=1, R3=10, R4=1, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, R25=3, R26=1, GP=156, SP=253, FP=253

CICLO 481: PC=60 | LI R25, 3            | INICIANDO
CICLO 482: PC=60 | LI R25, 3            | R25 = 3
CICLO 483: PC=61 | LW R2, 0(FP)         | INICIANDO
CICLO 484: PC=61 | LW R2, 0(FP)         | R2 = MEM[253] = 1
CICLO 485: PC=62 | SLT R26, R2, R25     | INICIANDO
CICLO 486: PC=62 | SLT R26, R2, R25     | R26 = (R2 < R25) = (1 < 3) = 1
CICLO 487: PC=63 | BEQ R26, R0, 76      | INICIANDO
CICLO 488: PC=63 | BEQ R26, R0, 76      | R26(1) == R0(0) -> Continue
CICLO 489: PC=64 | LW R2, 0(FP)         | INICIANDO
CICLO 490: PC=64 | LW R2, 0(FP)         | R2 = MEM[253] = 1
    ESTADO: R1=156, R2=1, R3=10, R4=1, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, R25=3, R26=1, GP=156, SP=253, FP=253

CICLO 491: PC=65 | SLL R27, R2, 2       | INICIANDO
CICLO 492: PC=65 | SLL R27, R2, 2       | R27 = R2 << 2 = 1 << 2 = 4
CICLO 493: PC=66 | ADDI R1, GP, 0       | INICIANDO
CICLO 494: PC=66 | ADDI R1, GP, 0       | R1 = R28(156) + 0 = 156 (era 156)
CICLO 495: PC=67 | ADD R1, R1, R27      | INICIANDO
CICLO 496: PC=67 | ADD R1, R1, R27      | R1 = R1 + R27 = 160 + 4 = 160
CICLO 497: PC=68 | LW R3, 0(R1)         | INICIANDO
CICLO 498: PC=68 | LW R3, 0(R1)         | R3 = MEM[160] = 20
CICLO 499: PC=69 | OUTPUTREG R3         | INICIANDO
CICLO 500: PC=69 | OUTPUTREG R3         | OUTPUT: 20 (de R3)
    ESTADO: R1=160, R2=1, R3=20, R4=1, R5=1, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, R25=3, R26=1, R27=4, GP=156, SP=253, FP=253

CICLO 501: PC=70 | LI R4, 1             | INICIANDO
CICLO 502: PC=70 | LI R4, 1             | R4 = 1
CICLO 503: PC=71 | LW R2, 0(FP)         | INICIANDO
CICLO 504: PC=71 | LW R2, 0(FP)         | R2 = MEM[253] = 1
CICLO 505: PC=72 | ADD R5, R2, R4       | INICIANDO
CICLO 506: PC=72 | ADD R5, R2, R4       | R5 = R2 + R4 = 1 + 1 = 2
CICLO 507: PC=73 | MOVE R2, R5          | INICIANDO
CICLO 508: PC=73 | MOVE R2, R5          | R2 = R5 = 2 (era 1)
CICLO 509: PC=74 | SW R2, 0(FP)         | INICIANDO
CICLO 510: PC=74 | SW R2, 0(FP)         | MEM[253] = R2 = 2
    ESTADO: R1=160, R2=2, R3=20, R4=1, R5=2, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, R25=3, R26=1, R27=4, GP=156, SP=253, FP=253

CICLO 511: PC=75 | J 60                 | INICIANDO
CICLO 512: PC=60 | J 60                 | Jump to 60
CICLO 513: PC=60 | LI R25, 3            | INICIANDO
CICLO 514: PC=60 | LI R25, 3            | R25 = 3
CICLO 515: PC=61 | LW R2, 0(FP)         | INICIANDO
CICLO 516: PC=61 | LW R2, 0(FP)         | R2 = MEM[253] = 2
CICLO 517: PC=62 | SLT R26, R2, R25     | INICIANDO
CICLO 518: PC=62 | SLT R26, R2, R25     | R26 = (R2 < R25) = (2 < 3) = 1
CICLO 519: PC=63 | BEQ R26, R0, 76      | INICIANDO
CICLO 520: PC=63 | BEQ R26, R0, 76      | R26(1) == R0(0) -> Continue
    ESTADO: R1=160, R2=2, R3=20, R4=1, R5=2, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, R25=3, R26=1, R27=4, GP=156, SP=253, FP=253

CICLO 521: PC=64 | LW R2, 0(FP)         | INICIANDO
CICLO 522: PC=64 | LW R2, 0(FP)         | R2 = MEM[253] = 2
CICLO 523: PC=65 | SLL R27, R2, 2       | INICIANDO
CICLO 524: PC=65 | SLL R27, R2, 2       | R27 = R2 << 2 = 2 << 2 = 8
CICLO 525: PC=66 | ADDI R1, GP, 0       | INICIANDO
CICLO 526: PC=66 | ADDI R1, GP, 0       | R1 = R28(156) + 0 = 156 (era 160)
CICLO 527: PC=67 | ADD R1, R1, R27      | INICIANDO
CICLO 528: PC=67 | ADD R1, R1, R27      | R1 = R1 + R27 = 164 + 8 = 164
CICLO 529: PC=68 | LW R3, 0(R1)         | INICIANDO
CICLO 530: PC=68 | LW R3, 0(R1)         | R3 = MEM[164] = 30
    ESTADO: R1=164, R2=2, R3=30, R4=1, R5=2, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, R25=3, R26=1, R27=8, GP=156, SP=253, FP=253

CICLO 531: PC=69 | OUTPUTREG R3         | INICIANDO
CICLO 532: PC=69 | OUTPUTREG R3         | OUTPUT: 30 (de R3)
CICLO 533: PC=70 | LI R4, 1             | INICIANDO
CICLO 534: PC=70 | LI R4, 1             | R4 = 1
CICLO 535: PC=71 | LW R2, 0(FP)         | INICIANDO
CICLO 536: PC=71 | LW R2, 0(FP)         | R2 = MEM[253] = 2
CICLO 537: PC=72 | ADD R5, R2, R4       | INICIANDO
CICLO 538: PC=72 | ADD R5, R2, R4       | R5 = R2 + R4 = 2 + 1 = 3
CICLO 539: PC=73 | MOVE R2, R5          | INICIANDO
CICLO 540: PC=73 | MOVE R2, R5          | R2 = R5 = 3 (era 2)
    ESTADO: R1=164, R2=3, R3=30, R4=1, R5=3, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, R25=3, R26=1, R27=8, GP=156, SP=253, FP=253

CICLO 541: PC=74 | SW R2, 0(FP)         | INICIANDO
CICLO 542: PC=74 | SW R2, 0(FP)         | MEM[253] = R2 = 3
CICLO 543: PC=75 | J 60                 | INICIANDO
CICLO 544: PC=60 | J 60                 | Jump to 60
CICLO 545: PC=60 | LI R25, 3            | INICIANDO
CICLO 546: PC=60 | LI R25, 3            | R25 = 3
CICLO 547: PC=61 | LW R2, 0(FP)         | INICIANDO
CICLO 548: PC=61 | LW R2, 0(FP)         | R2 = MEM[253] = 3
CICLO 549: PC=62 | SLT R26, R2, R25     | INICIANDO
CICLO 550: PC=62 | SLT R26, R2, R25     | R26 = (R2 < R25) = (3 < 3) = 0
    ESTADO: R1=164, R2=3, R3=30, R4=1, R5=3, R6=5, R7=10, R8=50, R9=16, R10=172, R11=1, R12=5, R15=150, R16=5, R18=16, R19=172, R20=50, R21=150, R22=1, R23=5, R25=3, R27=8, GP=156, SP=253, FP=253

CICLO 551: PC=63 | BEQ R26, R0, 76      | INICIANDO
CICLO 552: PC=76 | BEQ R26, R0, 76      | R26(0) == R0(0) -> Jump to 76
CICLO 553: PC=76 | HALT                 | INICIANDO
CICLO 554: PC=76 | HALT                 | PROGRAMA FINALIZADO - Saídas: [150, 10, 20, 30]

=== FIM DA EXECUÇÃO ===
Total de ciclos: 554
Saídas geradas: [150, 10, 20, 30]
Resultado final: 30
